	symbol	baseMean	FoldChange	log2FoldChange	lfcSE	stat	pvalue	padj	description					
ENSRNOG00000022857	NA	280.209.762.108.071	0.988310627803804	-0.0169635401635015	0.101684485246665	-0.166825254829698	0.867507546664202	0.958428149229143	NA					
ENSRNOG00000022860	Swi5	344.650.041.871.701	0.99825625147957	-0.00251789326787365	0.0720074752289503	-0.0349671094545103	0.972105967679188	0.990991564687209	SWI5 homologous recombination repair protein					
ENSRNOG00000022863	Lingo4	425.432.448.790.352	0.616902089984393	-0.696886560946673	0.807011110777023	-0.863540230909191	0.387840509856571	NA	leucine rich repeat and Ig domain containing 4					
ENSRNOG00000022868	Ell3	235.277.702.401.322	0.669382589085455	-0.579097068462176	0.999233972056439	-0.57954101307263	0.562224181362036	NA	elongation factor for RNA polymerase II 3					
ENSRNOG00000022870	Smad5	187.802.095.983.162	104.890.696.150.015	0.0688867159179213	0.0803712794522755	0.857106125314656	0.391386236281656	0.710446742756936	SMAD family member 5					
ENSRNOG00000022871	LOC691170	128.280.359.488.906	0.966373976117606	-0.0493464906295814	0.102792807469639	-0.480057815758721	0.631186282837136	0.857839064808367	similar to zinc finger protein 84 (HPF2)					
ENSRNOG00000022877	Poldip3	395.856.581.585.025	104.987.518.380.823	0.0702178208394688	0.0651617544759518	107.759.254.495.492	0.281215630627499	0.62236898648142	DNA polymerase delta interacting protein 3					
ENSRNOG00000022882	NA	493.026.860.686	0.917811734092362	-0.123729843368552	0.244440393386532	-0.506175929658643	0.612733150996613	0.84893922262107	NA					
ENSRNOG00000022884	Cd84	155.711.387.915.269	104.442.928.314.037	0.0627148128295942	0.170937545871278	0.366887289213926	0.713703093062553	0.894654968122176	CD84 molecule					
ENSRNOG00000022890	C5h1orf141	215.850.290.628.752	0.484615986699469	-104.508.609.713.149	0.962095316227553	-108.626.045.621.899	0.277363776779357	NA	similar to human chromosome 1 open reading frame 141					
ENSRNOG00000022893	Rimbp2	137.055.469.422.007	111.355.574.470.489	0.155173781382359	0.118449914646893	131.003.708.905.103	0.190183288909591	0.533959469699019	RIMS binding protein 2					
ENSRNOG00000022894	Bivm	148.372.529.358.719	104.783.501.828.443	0.0674115822953022	0.0783999230804756	0.859842454514985	0.389875893207641	0.709721857441926	basic	 immunoglobulin-like variable motif containing				
ENSRNOG00000022896	Rrp7a	375.651.863.968.688	0.994058928618135	-0.00859671643461867	0.0633009725694615	-0.135807019792394	0.891973841488712	0.966535152728877	ribosomal RNA processing 7 homolog A					
ENSRNOG00000022899	Cdk15	11.818.601.000.736	0.955930202273194	-0.0650228119433201	0.222649697844959	-0.292040872153342	0.770255373961337	0.922120459998785	cyclin-dependent kinase 15					
ENSRNOG00000022910	Emcn	576.014.952.199.474	0.819251113903288	-0.287622365542694	0.218341384814534	-131.730.576.769.498	0.187736152681145	0.530619617759838	endomucin					
ENSRNOG00000022911	Hjurp	214.436.558.676.789	0.882966596564675	-0.17956923445647	0.430993738665432	-0.416640007375755	0.676941741593542	NA	Holliday junction recognition protein					
ENSRNOG00000022921	Dact2	170.394.734.756.302	109.800.173.403.711	0.134880332744533	0.172671560485584	0.781138088780949	0.43472128205686	0.740310209824535	dishevelled-binding antagonist of beta-catenin 2					
ENSRNOG00000022922	Slc25a12	72.261.467.627.899	105.966.897.014.265	0.0836136518444797	0.0597168197117848	140.016.920.271.424	0.16146265588143	0.497735857759191	solute carrier family 25 member 12					
ENSRNOG00000022929	Mtmr12	329.815.301.401.687	116.021.465.314.594	0.214391745335853	0.0781028975802676	274.499.092.835.217	0.00605125704144449	0.116969848151901	myotubularin related protein 12					
ENSRNOG00000022932	Serhl2	958.642.902.851.041	0.967138186926865	-0.0482060548741766	0.18997140888511	-0.253754263112984	0.799685409800153	0.932878405578055	serine hydrolase-like 2					
ENSRNOG00000022934	Rps2-ps6	1.584.579.532.816	0.973598554312615	-0.0386010690784997	0.12405266688979	-0.311166781386435	0.755673834937122	0.914512103118202	ribosomal protein S2	 pseudogene 6				
ENSRNOG00000022937	Bpifc	255.995.889.648.045	146.076.972.764.207	0.546728772958594	0.842632431086128	0.648834239923423	0.516445523375537	NA	BPI fold containing family C					
ENSRNOG00000022938	Ap4e1	950.025.937.092.516	122.323.502.245.515	0.290701618219995	0.10282351786121	282.718.996.846.986	0.00469584615701985	0.103093654691145	adaptor related protein complex 4 subunit epsilon 1					
ENSRNOG00000022939	Gpkow	162.788.269.290.962	0.919139206623268	-0.12164471596729	0.0557761939943025	-218.094.328.881.091	0.029187611348801	0.242022821111226	G patch domain and KOW motifs					
ENSRNOG00000022941	LOC102549852	0.978392601451642	0.879937459323579	-0.184527105603395	170.807.383.049.053	-0.108032277240851	0.913970088500423	NA	ferritin light chain 1-like					
ENSRNOG00000022943	Dgka	174.358.352.624.056	11.110.840.899.801	0.151968008091893	0.114599412561421	132.608.016.651.432	0.184813144894679	0.52755134111043	diacylglycerol kinase	 alpha				
ENSRNOG00000022946	Slc22a3	230.888.723.652.922	125.122.262.798.387	0.323338508698535	0.228147832686473	141.723.243.605.332	0.156414981382202	0.491074942004603	solute carrier family 22 member 3					
ENSRNOG00000022953	Ccdc163	106.496.796.208.088	0.882377371905777	-0.18053230062387	0.201912111031119	-0.894113283754663	0.371261282619191	0.693327216488331	coiled-coil domain containing 163					
ENSRNOG00000022957	Ctxn3	350.350.841.968.217	120.668.365.493.989	0.271047507685402	0.450463543382193	0.601707977631906	0.547368538764894	0.813458311657891	cortexin 3					
ENSRNOG00000022967	Slc35d1	691.057.224.684.671	104.713.326.720.044	0.0664450637530515	0.105000608741692	0.632806462260712	0.526860036215866	0.802686018696919	solute carrier family 35 member D1					
ENSRNOG00000022975	Nfam1	106.996.977.844.831	10.347.399.286.676	0.0492682065947653	0.148730017282	0.331259334834541	0.740448604961677	0.906972054083869	NFAT activating protein with ITAM motif 1					
ENSRNOG00000022980	Sdhd	318.587.403.756.581	0.957848069664692	-0.0621312557566776	0.108352481785489	-0.573417929454371	0.566361753363696	0.823600315937158	succinate dehydrogenase complex subunit D					
ENSRNOG00000022983	Trim17	809.083.948.398.502	114.269.111.780.646	0.192435479640031	0.192565643109684	0.999324056630506	0.317637735432895	0.654794121441844	tripartite motif-containing 17					
ENSRNOG00000022988	Skint10	188.894.972.960.207	158.251.953.871.786	0.662223312125871	0.373783573867093	177.167.579.964.693	0.0764483890888416	NA	selection and upkeep of intraepithelial T cells 10					
ENSRNOG00000022994	Nlrp5	245.290.169.852.509	120.116.326.669.164	0.264432260983285	0.959784393286883	0.275512149221044	0.78292279313918	NA	NLR family	 pyrin domain containing 5				
ENSRNOG00000022999	Ppp2r3a	189.854.198.122.301	0.942937039444618	-0.084766650512379	0.0831770305738551	-101.911.128.502.132	0.308150137219067	0.645223483120826	protein phosphatase 2	 regulatory subunit B''	 alpha			
ENSRNOG00000023005	LOC681325	125.988.168.973.951	0.706271506180738	-0.50170520130346	126.783.857.443.072	-0.395716940170189	0.692313857062228	NA	hypothetical protein LOC681325					
ENSRNOG00000023007	Col6a6	15.669.259.341.619	10.444.214.890.856	0.0627040466759687	0.168580740049969	0.371952612483388	0.709928131751244	0.89275909419976	collagen type VI alpha 6 chain					
ENSRNOG00000023008	Fam131c	332.931.626.613.399	107.768.932.982.544	0.107941346071308	0.148293311618594	0.727890859629126	0.466680398862271	0.762923971556006	family with sequence similarity 131	 member C				
ENSRNOG00000023013	Marchf3	427.657.444.585.737	11.111.689.523.625	0.15207819404819	0.130501568530626	116.533.613.933.153	0.243882955950204	0.590824063889865	membrane associated ring-CH-type finger 3					
ENSRNOG00000023020	Fdx2	863.205.757.026.622	0.891342644273956	-0.16594796485866	0.083068692653433	-199.771.971.314.156	0.0457470557941303	0.290577427943104	ferredoxin 2					
ENSRNOG00000023021	Msl2	289.546.710.375.565	0.953936605450098	-0.0680347008176685	0.0767563762863848	-0.886371974672502	0.375417115933675	0.696852685785384	MSL complex subunit 2					
ENSRNOG00000023023	Trpt1	198.952.378.109.727	10.181.692.900.364	0.0259774568856999	0.11553302109961	0.224848763050199	0.822096929774979	0.942045770855901	tRNA phosphotransferase 1					
ENSRNOG00000023026	Fbxo48	142.003.616.671.517	0.906107582065998	-0.14224574340303	0.411904194401429	-0.345336962663706	0.729841061719041	NA	F-box protein 48					
ENSRNOG00000023030	Cd96	291.862.391.554.048	189.138.317.463.136	0.919441667962706	0.79695687105959	115.369.062.160.198	0.248627030214039	NA	CD96 molecule					
ENSRNOG00000023034	Spmip10	337.291.481.577.102	110.209.950.458.978	0.140254485522055	0.243930991786013	0.574976080305093	0.565307474232498	0.823427084095198	sperm microtubule inner protein 10					
ENSRNOG00000023035	Smim8	474.088.802.893.689	101.401.276.776.132	0.0200758178934975	0.0981885919199592	0.204461816805182	0.837992627462735	0.948094317196788	small integral membrane protein 8					
ENSRNOG00000023053	Ice1	472.175.424.569.299	1.105.799.047.846	0.145089234562916	0.0886385092571982	163.686.456.122.494	0.101658772195427	0.412029463619649	interactor of little elongation complex ELL subunit 1					
ENSRNOG00000023064	Catsper2	203.562.107.158.946	10.494.567.872.563	0.0696427630144913	0.120030641511542	0.580208204650767	0.561774221410458	0.821521911399835	cation channel	 sperm associated 2				
ENSRNOG00000023065	Zfp637	198.957.297.259.487	0.98717269919613	-0.0186255983730675	0.0679872038156895	-0.2739574115088	0.78411735062503	0.927956826140745	zinc finger protein 637					
ENSRNOG00000023077	Cpne9	952.086.961.585.049	0.98631106827651	-0.0198853713231033	0.223117295913026	-0.089125189697776	0.928982418568431	0.977910569975718	copine family member 9					
ENSRNOG00000023079	Nras	176.303.794.659.543	0.899005085085951	-0.153598818738812	0.0825558264632488	-186.054.486.181.165	0.0628084775361335	0.33253840139468	NRAS proto-oncogene	 GTPase				
ENSRNOG00000023085	Pmel	210.163.407.428.308	0.788151707547148	-0.343454741017659	0.238735190349538	-14.386.431.280.399	0.150251660352352	0.484637044198502	premelanosome protein					
ENSRNOG00000023086	Arpp19	478.155.432.874.694	0.563975231775947	-0.826296290026854	0.47628171733885	-173.488.979.304.865	0.082760327399476	0.376808072763547	cAMP-regulated phosphoprotein 19					
ENSRNOG00000023092	Prss54	531.311.452.278.214	13.784.369.505.317	0.463033280234941	0.611268501666987	0.757495730554095	0.448752922777461	NA	serine protease 54					
ENSRNOG00000023093	Mis18bp1	362.931.055.872.349	0.818280091192472	-0.289333343396821	0.258486733907392	-111.933.536.790.511	0.262997092692223	0.608070901454261	MIS18 binding protein 1					
ENSRNOG00000023094	RGD1561661	14.276.148.120.859	0.656439339919946	-0.607266393807335	0.377448219750742	-160.887.338.191.278	0.107644030906361	NA	similar to Ferritin light chain (Ferritin L subunit)					
ENSRNOG00000023095	Npepps	111.509.565.529.092	101.220.206.947.305	0.0174973290892379	0.0767971327916897	0.227838311837747	0.819771941340961	0.940817897179674	aminopeptidase puromycin sensitive					
ENSRNOG00000023100	Dynlt5	118.476.849.231.291	0.901482516583395	-0.149628582689561	0.189113287190973	-0.79121136812804	0.428820658755789	0.736187674552062	dynein light chain Tctex-type family member 5					
ENSRNOG00000023101	NA	299.658.803.268.058	0.825038831916587	-0.277466070928829	0.254156728303201	-109.171.247.513.786	0.274959500102453	0.617408033040014	NA					
ENSRNOG00000023107	Yeats2	23.797.287.580.951	117.129.423.625.179	0.228103535155273	0.0864189887645808	26.395.071.085.206	0.00830266820012049	0.135935481130132	YEATS domain containing 2					
ENSRNOG00000023109	Icoslg	519.547.133.747.417	0.88871642722514	-0.170204939385295	0.143346870000664	-118.736.418.440.463	0.23508400087901	0.583286378525071	inducible T-cell co-stimulator ligand					
ENSRNOG00000023116	Agmo	167.541.895.687.378	0.553074477164977	-0.854454327624903	0.26609958565534	-321.103.216.121.357	0.00132259131821742	0.0581394515589041	alkylglycerol monooxygenase					
ENSRNOG00000023122	Apol11a	131.136.158.074.388	0.629246656740162	-0.668302448685378	0.439536867723406	-152.046.960.735.483	0.128392991680525	NA	apolipoprotein L 11a					
ENSRNOG00000023126	Rxfp3	245.268.362.584.682	163.780.376.137.008	0.711762506271624	0.281242240312286	253.078.095.765.877	0.011380889657985	NA	relaxin family peptide receptor 3					
ENSRNOG00000023129	Mfsd9	428.488.531.998.793	101.702.510.491.264	0.0243552920626104	0.127295649329613	0.191328550432592	0.848268194236115	0.951916769945208	major facilitator superfamily domain containing 9					
ENSRNOG00000023130	Lyplal1	467.822.306.739.849	106.459.812.997.173	0.0903089372008676	0.103003842859674	0.876753087007625	0.380620765249727	0.701748746717599	lysophospholipase-like 1					
ENSRNOG00000023140	Pnldc1	580.160.304.453.458	112.252.344.839.932	0.166745581746905	0.21716987613023	0.76781174589294	0.44259903522184	0.745965512338868	PARN like ribonuclease domain containing exonuclease 1					
ENSRNOG00000023143	Nlrp1a	687.287.973.367.867	0.769404675603063	-0.378185498098096	0.24182660034335	-156.387.054.840.593	0.117847972258756	0.43893539831458	NLR family	 pyrin domain containing 1A				
ENSRNOG00000023148	Col11a1	479.984.392.059.942	105.895.399.489.783	0.0826399143779795	0.222769330076936	0.370966301103653	0.710662631500395	0.892974866109777	collagen type XI alpha 1 chain					
ENSRNOG00000023150	Gpi	247.465.856.488.341	104.197.860.123.079	0.0593256497707124	0.0537109092044181	11.045.363.157.962	0.269360559207178	0.613504529904566	glucose-6-phosphate isomerase					
ENSRNOG00000023152	Tmem201	216.375.566.632.785	108.996.856.952.282	0.124286533857857	0.0763141065111278	16.286.180.830.766	0.103393893753249	0.414036974986045	transmembrane protein 201					
ENSRNOG00000023162	Car14	193.140.397.907.089	0.386518641592359	-13.713.900.986.304	0.533774721610304	-256.923.013.231.716	0.0101924744881035	0.151504395718434	carbonic anhydrase 14					
ENSRNOG00000023172	Dnajb3	42.875.589.857.764	116.308.045.812.757	0.217950901219254	0.258267809472266	0.843894954096705	0.398728108109393	0.715568927033603	DnaJ heat shock protein family (Hsp40) member B3					
ENSRNOG00000023176	Kidins220	215.202.869.458.287	101.749.840.995.905	0.0250265399991577	0.0651457393506055	0.384162345053271	0.700858125255445	0.887880495183855	kinase D-interacting substrate 220					
ENSRNOG00000023177	Esrp2	685.152.753.237.039	106.875.917.500.502	0.0959368051937809	0.550208964215825	0.174364307805332	0.861579162846738	NA	epithelial splicing regulatory protein 2					
ENSRNOG00000023187	RGD1565685	932.253.918.402.772	105.141.329.981.898	0.0723298894627199	0.118977227903744	0.607930532061451	0.543233548553962	0.811556849404055	similar to RIKEN cDNA 1810030O07					
ENSRNOG00000023197	Zfp608	142.227.803.621.361	105.620.094.961.649	0.0788843436308556	0.108654105665521	0.726013463989038	0.467830516664593	0.763358328154907	zinc finger protein 608					
ENSRNOG00000023202	Usp15	321.270.495.992.493	0.98577709229193	-0.0206666391580182	0.0855778360770682	-0.241495229435418	0.809171313449854	0.937316021415597	ubiquitin specific peptidase 15					
ENSRNOG00000023208	Myorg	216.968.588.030.618	0.875926090493581	-0.191118952660071	0.170464209076346	-112.116.762.630.491	0.262216517122196	0.607287857684084	myogenesis regulating glycosidase					
ENSRNOG00000023209	Slamf7	100.128.746.620.788	0.599142711693963	-0.739028410854135	0.492320523216887	-150.111.233.638.042	0.133326508572968	NA	SLAM family member 7					
ENSRNOG00000023210	Trappc10	558.061.160.036.382	101.363.968.507.377	0.019544913745216	0.0710337299890813	0.275149759814391	0.783201183531549	0.927754478093681	trafficking protein particle complex subunit 10					
ENSRNOG00000023213	Dmrtb1	970.941.978.129.404	0.67235519562766	-0.572704505351122	0.198369596540698	-288.705.787.246.799	0.00388862697943016	0.0958419847151534	DMRT-like family B with proline-rich C-terminal	1				
ENSRNOG00000023214	Il20rb	36.596.290.746.127	0.87059444317412	-0.19992728315889	0.742387468830108	-0.269303149033409	0.787696409092387	NA	interleukin 20 receptor subunit beta					
ENSRNOG00000023216	Ccdc17	922.421.476.129.363	102.580.759.459.572	0.0367601575011933	0.185377863733461	0.198298527994947	0.842811503312678	0.94993580713736	coiled-coil domain containing 17					
ENSRNOG00000023220	Cnot11	656.943.709.886.192	105.927.980.611.712	0.0830837239648403	0.0822438545861549	101.021.194.085.457	0.312393759581746	0.650053690503483	CCR4-NOT transcription complex	 subunit 11				
ENSRNOG00000023226	S100a10	563.903.532.439.002	0.808308252653152	-0.307022517546273	0.135992827356979	-225.763.757.922.573	0.0239682637702055	0.221694155901222	S100 calcium binding protein A10					
ENSRNOG00000023230	RGD1307621	276.864.686.798.312	0.930816524799408	-0.103431271730545	0.0986373205978893	-104.860.179.801.719	0.294361427985978	0.633692356923749	hypothetical LOC314168					
ENSRNOG00000023233	Zfp658	141.402.433.676.559	17.287.541.317.519	0.789732699445674	121.077.575.080.315	0.652253482052162	0.514237663563268	NA	zinc finger protein 658					
ENSRNOG00000023238	Dgkd	432.349.672.928.696	108.198.922.850.741	0.113686136820643	0.0637814814393953	178.243.173.810.045	0.0746788537053096	0.360057888188055	diacylglycerol kinase	 delta				
ENSRNOG00000023257	Adamts9	234.264.174.240.783	136.329.643.895.056	0.447099299856658	0.273422276430779	163.519.705.011.983	0.102007746355847	0.412457034921084	ADAM metallopeptidase with thrombospondin type 1 motif	9				
ENSRNOG00000023258	Nfkb1	135.632.485.837.672	110.324.823.398.144	0.141757437929572	0.0751273452821796	1.886.895.342.796	0.0591744036487173	0.323422499290991	nuclear factor kappa B subunit 1					
ENSRNOG00000023262	Cenpm	637.453.801.893.346	0.995194305107323	-0.00694986506286901	0.200927193018983	-0.0345889720472649	0.972407495270708	0.990991564687209	centromere protein M					
ENSRNOG00000023269	NA	21.219.002.244.222	0.73073017051174	-0.452589320076057	0.427878157705044	-105.775.280.164.698	0.290168155820987	NA	NA					
ENSRNOG00000023271	Parl	113.322.827.117.633	102.845.321.601.851	0.0404761676565039	0.0748909804069877	0.540467856563503	0.588874422467008	0.836684382431478	presenilin associated	 rhomboid-like				
ENSRNOG00000023274	Lrrc28	91.291.795.124.909	109.539.948.517.632	0.131457107431124	0.101862852499815	129.053.039.655.808	0.196866565026032	0.542424231024332	leucine rich repeat containing 28					
ENSRNOG00000023278	Sec61a2	455.952.716.406.809	109.743.974.451.373	0.134141730031552	0.0791313750008634	169.517.754.531.737	0.090041745248668	0.392368395937542	SEC61 translocon subunit alpha 2					
ENSRNOG00000023280	Als2	244.056.675.691.083	0.983654092291104	-0.0237770222811749	0.0691210837082973	-0.343990878116408	0.730853146167836	0.902522121339135	alsin Rho guanine nucleotide exchange factor ALS2					
ENSRNOG00000023285	NA	274.144.093.393.066	0.918241723296557	-0.123054107810447	0.321047206371586	-0.383289763524751	0.701504928322816	NA	NA					
ENSRNOG00000023296	Wtip	164.450.216.901.408	0.914158707486241	-0.129483440953345	0.138405676120956	-0.935535626733882	0.349512331891726	0.680283392278919	WT1 interacting protein					
ENSRNOG00000023299	Hfm1	100.834.618.826.051	14.694.366.324.979	0.55526314602416	0.159730970629642	347.623.972.881.009	0.000508497527035886	0.037905739215695	helicase for meiosis 1					
ENSRNOG00000023303	Dpep2	535.475.865.189.069	0.948827679128112	-0.075781998200744	0.658029292738832	-0.115165083130762	0.908314274112919	NA	dipeptidase 2					
ENSRNOG00000023304	Lin9	196.295.270.257.497	0.94495746059694	-0.0816787102808499	0.109731836170692	-0.744348341658986	0.456665762567349	0.755804099696807	lin-9 DREAM MuvB core complex component					
ENSRNOG00000023309	Anks6	871.836.877.512.387	119.575.918.339.881	0.257926871226412	0.128432169512127	200.827.310.016.015	0.0446142787546619	0.288404564651538	ankyrin repeat and sterile alpha motif domain containing 6					
ENSRNOG00000023312	Lonrf2	800.724.510.452.244	109.931.700.507.558	0.136607469729692	0.0938162079500642	145.611.800.684.168	0.145360000531743	0.476800090651868	LON peptidase N-terminal domain and ring finger 2					
ENSRNOG00000023317	Colgalt1	990.516.487.466.672	100.873.752.624.075	0.0125508336598035	0.0661558149798065	0.189716257953054	0.849531480177455	0.952202382682766	collagen beta(1-O)galactosyltransferase 1					
ENSRNOG00000023318	Tigd3	137.742.405.711.725	103.943.926.779.535	0.0558054670850884	0.159840755605722	0.349131652147237	0.726990474905514	0.900989873565343	tigger transposable element derived 3					
ENSRNOG00000023320	Tspan1	123.476.241.929.241	0.966351353939395	-0.0493802635654593	0.198924233552402	-0.248236540534168	0.803951395686788	0.934344707932366	tetraspanin 1					
ENSRNOG00000023322	Ostc	151.680.880.461.496	0.844630290408072	-0.243608108418388	0.0934852086030089	-260.584.655.111.469	0.00916475096822615	0.141596599184564	oligosaccharyltransferase complex non-catalytic subunit					
ENSRNOG00000023334	Parp14	477.523.038.947.615	0.7657654132529	-0.385025594343269	0.157498323219748	-244.463.297.432.103	0.0144999617403801	0.17741129658818	poly (ADP-ribose) polymerase family	 member 14				
ENSRNOG00000023337	Sema3a	143.151.437.081.605	0.893569341767177	-0.162348406871884	0.190329804239508	-0.852984678466789	0.393667800836213	0.712021614367775	semaphorin 3A					
ENSRNOG00000023338	Tspan2	572.893.197.555.596	0.481882769791594	-105.324.587.791.534	0.389943586766473	-270.102.115.705.805	0.00691269410024292	0.125489196793814	tetraspanin 2					
ENSRNOG00000023340	Tmem72	650.700.705.253.343	107.317.850.274.339	0.101890060814193	0.606739011408701	0.167930624038216	0.866637857735873	NA	transmembrane protein 72					
ENSRNOG00000023344	Rpl23a	52.641.467.471.702	0.910577079044508	-0.135146950448995	0.116978447983602	-115.531.495.569.115	0.247961473696637	0.593692451937732	ribosomal protein L23A					
ENSRNOG00000023346	Cplane2	182.078.680.696.635	0.890288250790807	-0.167655578294297	0.165449600896941	-101.333.322.888.298	0.310901020829534	0.64877579138202	ciliogenesis and planar polarity effector complex subunit 2					
ENSRNOG00000023348	Tbc1d2	208.715.660.390.146	110.180.056.121.351	0.139863102867461	0.191959320796201	0.728608031573268	0.466241464172239	0.7626776631475	TBC1 domain family	 member 2				
ENSRNOG00000023352	Fam78a	209.236.906.030.815	0.926503811972265	-0.110131182852664	0.150304545029856	-0.732720243627947	0.46372907446583	0.760689187526149	family with sequence similarity 78	 member A				
ENSRNOG00000023356	Eif5b	265.584.920.327.169	0.802943691734359	-0.316629275891912	0.0889082386828257	-356.130.411.065.127	0.000369017369960609	0.0327999099812346	eukaryotic translation initiation factor 5B					
ENSRNOG00000023360	Fus	787.926.608.292.315	11.425.831.374.716	0.192299143536494	0.0644370412832303	29.842.950.530.775	0.00284232542111627	0.0851358595050353	Fus RNA binding protein					
ENSRNOG00000023365	NA	503.564.361.519.594	0.431930748670666	-121.112.807.082.763	0.847443866624147	-142.915.432.930.353	0.152959881048943	NA	NA					
ENSRNOG00000023366	Styxl1	251.784.407.283.714	104.644.854.552.226	0.0655013751914404	0.188657116237873	0.347198009264868	0.728442566307455	0.902015244961906	serine/threonine/tyrosine interacting-like 1					
ENSRNOG00000023373	Sec24b	395.490.123.951.669	116.773.171.900.759	0.223708859735801	0.0846550938572131	26.425.918.340.263	0.00822741504608681	0.13574411064047	SEC24 homolog B	 COPII coat complex component				
ENSRNOG00000023375	Rab34	479.184.878.729.253	0.90919333922101	-0.137340979922118	0.100640233998266	-136.467.270.062.671	0.172355943551598	0.513465664970991	RAB34	 member RAS oncogene family				
ENSRNOG00000023376	Riok3	463.454.854.126.529	10.363.590.793.275	0.0515239568938754	0.05669767377592	0.908749044934505	0.363482609042484	0.688328731881768	RIO kinase 3					
ENSRNOG00000023381	Proca1	327.798.755.368.109	102.204.381.550.685	0.0314570466272542	0.231798221655793	0.135708748766701	0.89205153119553	0.966535152728877	protein interacting with cyclin A1					
ENSRNOG00000023383	Ddx3x	163.481.443.981.153	0.956727760845758	-0.0638196340763574	0.0929879417409072	-0.686321612044908	0.492510323403505	0.7791529144106	DEAD-box helicase 3	 X-linked				
ENSRNOG00000023386	Gorasp2	420.326.484.060.533	0.979224027894786	-0.0302891360200437	0.0597769579259498	-0.506702533400329	0.61236355273233	0.84893922262107	golgi reassembly stacking protein 2					
ENSRNOG00000023389	Ephx4	350.228.525.648.138	107.119.647.238.705	0.0992231147684311	0.119207789037451	0.832354291356399	0.405208994202504	0.720284837070604	epoxide hydrolase 4					
ENSRNOG00000023393	Nup214	331.114.846.594.376	108.261.505.707.659	0.114520358395812	0.102143639369544	112.116.974.784.392	0.262215614236389	0.607287857684084	nucleoporin 214					
ENSRNOG00000023400	Dtx3l	292.972.085.672.126	0.793622688218	-0.33347482456616	0.171989234702171	-193.892.847.505.037	0.0525100480898484	0.308459980187304	deltex E3 ubiquitin ligase 3L					
ENSRNOG00000023403	Gtpbp3	319.880.010.935.491	111.710.684.511.261	0.159767178249443	0.109044214576364	14.651.596.040.206	0.142877377969681	0.473203211001625	GTP binding protein 3					
ENSRNOG00000023404	Slc9b2	187.988.615.411.192	112.775.369.668.224	0.173452015098629	0.180018060647723	0.963525628898186	0.33528380892921	0.669583439378355	solute carrier family 9 member B2					
ENSRNOG00000023407	Mrpl36	552.635.164.846.898	102.174.335.203.994	0.0310328565122611	0.0904368817149321	0.343143813937331	0.731490271139617	0.90259759226326	mitochondrial ribosomal protein L36					
ENSRNOG00000023411	Vsig10l	48.183.200.403.717	104.080.754.683.557	0.057703328104911	0.147961181681672	0.389989640857665	0.696544207066919	0.886085351879082	V-set and immunoglobulin domain containing 10 like					
ENSRNOG00000023412	Tmem241	846.137.623.096.452	112.391.862.042.691	0.168537578123843	0.126045999559397	133.711.167.917.251	0.181186185441816	0.524348808510099	transmembrane protein 241					
ENSRNOG00000023427	Ano7	117.974.301.831.238	105.858.761.871.181	0.0821406853583032	12.932.495.954.367	0.0635149515206818	0.94935645369102	NA	anoctamin 7					
ENSRNOG00000023428	Pik3r5	978.270.090.084.315	0.985563961829202	-0.0209785915339861	0.175433489613481	-0.11958145266452	0.904814712910185	0.970617695595691	phosphoinositide-3-kinase	 regulatory subunit 5				
ENSRNOG00000023431	NA	3.848.764.424.779	0.960684437126647	-0.0578654784103999	0.0975159325299368	-0.593395119229727	0.552916754521299	0.815060241166725	NA					
ENSRNOG00000023440	Phex	498.055.165.837.307	135.480.153.544.699	0.438081527005602	0.299361720485278	1.463.385.252.782	0.143361991661029	0.473437936097758	phosphate regulating endopeptidase X-linked					
ENSRNOG00000023446	Btbd8	255.593.683.207.912	0.981287622239714	-0.0272520324893305	0.149135570211559	-0.182733283888422	0.855007298682693	0.953508384785444	BTB domain containing 8					
ENSRNOG00000023449	Atg9b	335.937.413.691.586	0.906047845429201	-0.142340858588394	0.754025468935983	-0.188774603050549	0.850269477766093	NA	autophagy related 9B					
ENSRNOG00000023452	LOC691354	347.241.618.577.001	160.583.199.576.483	0.683320964115821	0.747303762205417	0.914381806535039	0.360516258278778	NA	hypothetical protein LOC691354					
ENSRNOG00000023453	Lrba	326.959.180.983.336	108.845.680.768.523	0.122284159409752	0.0597525028096347	204.651.108.589.269	0.0407061128886937	0.280124825321635	LPS responsive beige-like anchor protein					
ENSRNOG00000023455	Pomgnt1	241.297.888.040.011	0.980857309885892	-0.0278848190879961	0.0606669663256097	-0.459637604727648	0.645776362466997	0.863451817194441	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1	2-)				
ENSRNOG00000023456	Rnf41	27.441.745.020.309	10.889.623.437.853	0.122954066659504	0.0644893525359078	190.657.933.169.732	0.0565750836336129	0.317262700431126	ring finger protein 41					
ENSRNOG00000023457	Stpg2	656.193.771.841.959	117.185.447.355.323	0.228793420170703	0.188177805273225	121.583.637.261.847	0.224047260054978	0.572310504139408	sperm-tail PG-rich repeat containing 2					
ENSRNOG00000023458	Dcaf12l1	2.935.518.550.892	108.349.630.087.744	0.115694227990995	0.1227975846097	0.942153938603248	0.346113832425365	0.677352343981694	DDB1 and CUL4 associated factor 12-like 1					
ENSRNOG00000023463	Parp9	306.901.049.427.312	0.815956092976637	-0.293436572775314	0.14606962879437	-200.888.148.479.106	0.044549703930058	0.288404564651538	poly (ADP-ribose) polymerase family	 member 9				
