	symbol	baseMean	FoldChange	log2FoldChange	lfcSE	stat	pvalue	padj	description					
ENSRNOG00000016825	Polr1g	326.466.729.727.376	0.896797298027839	-0.157146163451994	0.0947817409647885	-165.797.928.854.645	0.0973216468707371	0.552850579659363	RNA polymerase I subunit G					
ENSRNOG00000016826	Pla2g2d	945.342.554.812.923	104.847.748.363.375	0.0682958794614635	0.301008953988804	0.226889860106965	0.820509386921242	0.967986514231838	phospholipase A2	 group IID				
ENSRNOG00000016827	Slc38a3	223.001.794.735.776	0.815522200682339	-0.294203943421255	0.102610453086053	-286.719.271.353.889	0.0041413075192099	0.292744289020696	solute carrier family 38	 member 3				
ENSRNOG00000016828	Cmtm5	691.599.225.693.288	0.856995190669637	-0.222640986718237	0.145790426831723	-152.713.035.798.447	0.12672859936217	0.594529295247072	CKLF-like MARVEL transmembrane domain containing 5					
ENSRNOG00000016829	Isoc2b	305.629.337.202.848	0.914868438133783	-0.128363802090225	0.0951628035356132	-134.888.630.138.126	0.177373488867744	0.649499389783362	isochorismatase domain containing 2b					
ENSRNOG00000016831	Serpinh1	122.718.901.961.055	0.878228239741381	-0.187332169304925	0.104685733546105	-178.947.181.205.376	0.0735388631557102	0.512950738536379	serpin family H member 1					
ENSRNOG00000016833	Ide	245.433.600.911.689	100.654.145.464.067	0.00940659120901032	0.0492379182559353	0.19104364161205	0.84849140172529	0.972648447430472	insulin degrading enzyme					
ENSRNOG00000016834	Wdr37	462.790.221.834.561	10.423.201.673.608	0.0597984953855069	0.0605683560601479	0.987289391280879	0.323500789896489	0.771538162316281	WD repeat domain 37					
ENSRNOG00000016835	Sycp1	150.701.568.715.053	138.604.222.743.297	0.470971211573323	0.249297743430165	18.891.916.352.434	0.0588661551645435	0.487130214903979	synaptonemal complex protein 1					
ENSRNOG00000016838	Pla2g5	420.169.679.888.929	0.944043904902138	-0.0830741379362154	0.212187385070894	-0.391513085985104	0.695418017857066	0.936289753941178	phospholipase A2	 group V				
ENSRNOG00000016842	Cimap3	791.487.508.348.539	0.98940962015698	-0.015360167813209	0.486436718714575	-0.0315769086137221	0.9748094584618	0.996197902597762	ciliary microtubule associated protein 3					
ENSRNOG00000016846	Pik3cd	692.821.100.770.202	105.989.524.053.453	0.0839216766467986	0.107227349141286	0.78265178910859	0.433831620388362	0.837478299799776	phosphatidylinositol-4	5-bisphosphate 3-kinase	 catalytic subunit delta			
ENSRNOG00000016847	Bace1	422.725.734.041.418	103.617.667.074.584	0.0512700071544381	0.109568266867375	0.467927517887064	0.639836424075687	0.919353982743411	beta-secretase 1					
ENSRNOG00000016849	Ppp2r5d	331.525.042.344.352	0.975132176879385	-0.0363303088415543	0.0657413035993572	-0.552625318520601	0.580520001328273	0.901255801981746	protein phosphatase 2	 regulatory subunit B'	 delta			
ENSRNOG00000016852	Apobec3	112.770.926.366.105	0.956312515055048	-0.0644459387704735	0.260257661727848	-0.2476235986392	0.804425650195792	0.964956006505518	apolipoprotein B mRNA editing enzyme catalytic subunit 3					
ENSRNOG00000016853	Dsg1	412.956.103.204.337	127.518.568.084.369	0.350707334400417	0.504532774946696	0.695113086434215	0.486984434248013	0.861364877285663	desmoglein 1					
ENSRNOG00000016854	Lrrc36	797.490.294.565.277	116.659.528.563.217	0.22230414915217	0.34459670353526	0.64511397489159	0.518853328209382	0.875426409595963	leucine rich repeat containing 36					
ENSRNOG00000016855	B3galnt2	112.572.701.405.576	104.845.886.526.566	0.0682702605366667	0.0764299329258842	0.893239833179887	0.371728750802997	0.803156337960864	beta-1	3-N-acetylgalactosaminyltransferase 2				
ENSRNOG00000016863	Pnma8b	244.434.321.174.501	0.983324008829262	-0.0242612267343699	0.109762279812006	-0.221034282231773	0.825065739706063	0.968438514365511	PNMA family member 8B					
ENSRNOG00000016866	Fhl2	290.361.592.823.333	112.015.946.161.252	0.163704123445366	0.125857998643165	130.070.496.281.688	0.193359462901792	0.667587534697103	four and a half LIM domains 2					
ENSRNOG00000016867	Zfp346	149.704.394.533.469	111.109.373.929.939	0.151980537264767	0.067453912623093	225.310.187.881.876	0.0242527260437235	0.392713103091757	zinc finger protein 346					
ENSRNOG00000016870	Pcif1	960.050.042.985.089	0.95816038971978	-0.0616609210914736	0.109826187625802	-0.561440967991748	0.574496962361505	0.900051121343928	phosphorylated CTD interacting factor 1					
ENSRNOG00000016872	Plppr4	101.923.022.785.727	103.864.357.194.943	0.0547006540476931	0.0984478723957525	0.555630636971015	0.578463383063951	0.900672081961609	phospholipid phosphatase related 4					
ENSRNOG00000016873	Msrb2	84.017.660.697.759	101.745.567.029.735	0.0249659388302248	0.0953714794903547	0.261775731734871	0.793494350068745	0.962546607982414	methionine sulfoxide reductase B2					
ENSRNOG00000016874	Zfp521	403.179.859.004.601	0.894689257747118	-0.160541400388438	0.131924042198205	-12.169.229.938.182	0.223633516128178	0.697301561970309	zinc finger protein 521					
ENSRNOG00000016875	Cbx7	170.414.849.377.637	0.970778213404146	-0.0427863635784681	0.127431795749775	-0.335758931487423	0.737052661952005	0.948111012879398	chromobox 7					
ENSRNOG00000016877	Shisa7	764.330.429.857.486	105.641.312.620.981	0.0791741325927953	0.0740262601739869	106.954.116.561.757	0.284825889884117	0.746990624969999	shisa family member 7					
ENSRNOG00000016878	Plppr5	203.171.142.861	10.716.228.527.171	0.099797252577071	0.0851511312505235	117.200.148.854.696	0.241196458522221	0.712004901841993	phospholipid phosphatase related 5					
ENSRNOG00000016879	Ldlrad4	249.972.276.769.293	103.139.016.537.329	0.0445901941684592	0.113057245792128	0.394403683337951	0.69328302482249	0.935971563475891	low density lipoprotein receptor class A domain containing 4					
ENSRNOG00000016883	Entpd7	335.891.525.570.813	107.348.135.284.544	0.102297130748563	0.0753233322495161	1.358.106.813.566	0.174429793510189	0.647614142794969	ectonucleoside triphosphate diphosphohydrolase 7					
ENSRNOG00000016885	Klf6	28.873.186.782.012	0.944510661634839	-0.0823610130424871	0.098825860826404	-0.833395351720348	0.4046217953913	0.822627797850094	KLF transcription factor 6					
ENSRNOG00000016886	Rnf25	122.548.194.660.583	108.508.946.764.895	0.117814000468927	0.0507988136453649	231.922.739.950.988	0.0203827095627463	0.386918505161471	ring finger protein 25					
ENSRNOG00000016887	Hrh4	684.501.205.265.201	100.888.749.824.561	0.0127653074747709	0.340755960926304	0.0374617290334994	0.97011685452042	0.995021346905123	histamine receptor H4					
ENSRNOG00000016888	Pask	689.527.968.346.168	120.549.184.858.481	0.269621895613989	0.118007011985942	228.479.554.796.377	0.0223248188413618	0.390244202853235	PAS domain containing serine/threonine kinase					
ENSRNOG00000016889	Fancc	297.571.709.329.216	0.959857348526032	-0.0591080826642256	0.0694639049867633	-0.850917936091974	0.394814940642367	0.816137730746705	FA complementation group C					
ENSRNOG00000016890	Tppp3	379.010.565.070.323	111.130.332.475.687	0.152252646966432	0.241617807204939	0.630138352498548	0.528604068847	0.879018748210767	tubulin polymerization-promoting protein family member 3					
ENSRNOG00000016891	Uimc1	224.573.195.600.091	109.251.810.078.925	0.127657182428449	0.0727533424302603	175.465.728.671.942	0.0793179462333389	0.520899091229538	ubiquitin interaction motif containing 1					
ENSRNOG00000016892	Nr2f6	551.700.279.631.037	0.977300546818394	-0.0331257960242564	0.167142208773759	-0.198189292024343	0.842896965047785	0.971174866541199	nuclear receptor subfamily 2	 group F	 member 6			
ENSRNOG00000016894	Dnd1	708.599.935.600.927	109.781.952.590.887	0.134640904546606	0.38802304588355	0.346992030434741	0.728597306040902	0.946416279886791	DND microRNA-mediated repression inhibitor 1					
ENSRNOG00000016896	Rpl3	130.994.903.085.622	0.921310007015956	-0.118241411610492	0.0850519513082141	-139.022.573.605.636	0.164460340736709	0.639216757368666	ribosomal protein L3					
ENSRNOG00000016897	Rlbp1	120.008.546.934.226	0.886548500513367	-0.173728535916684	0.12569729871841	-138.211.829.281.928	0.166935382579693	0.639969337606375	retinaldehyde binding protein 1					
ENSRNOG00000016902	Ptf1a	0.819255806798076	0.949114229815146	-0.0753463628882611	111.018.049.212.859	-0.0678685704013738	0.945890258231431	NA	pancreas associated transcription factor 1a					
ENSRNOG00000016905	Hmg20a	369.723.380.460.428	104.193.263.367.009	0.0592620029408888	0.0564265814373095	105.024.974.810.373	0.293603302549865	0.75440565545632	high mobility group 20A					
ENSRNOG00000016906	Lipt2	61.768.209.578.385	101.110.499.634.632	0.015932819044007	0.171829993490094	0.0927243184987114	0.926122576870116	0.986125342575694	lipoyl(octanoyl) transferase 2					
ENSRNOG00000016907	Ppp5c	378.269.848.887.216	0.964144011158565	-0.0526794415161703	0.0670832395843171	-0.78528469767709	0.432286665691646	0.837275133719022	protein phosphatase 5	 catalytic subunit				
ENSRNOG00000016910	Ralgps1	40.131.573.379.944	108.488.683.826.488	0.117544566735847	0.0599779995493822	19.597.947.183.795	0.050019788827389	0.468257975963625	Ral GEF with PH domain and SH3 binding motif 1					
ENSRNOG00000016912	Btf3	319.952.579.118.495	0.962563448754909	-0.0550464537383436	0.0886206678265823	-0.621146907243596	0.534502968566179	0.881351128217057	basic transcription factor 3					
ENSRNOG00000016913	Stk36	208.432.330.612.916	115.185.526.328.266	0.203959445892303	0.145441804463494	140.234.402.787.196	0.160812538886215	0.636256050700842	serine/threonine kinase 36					
ENSRNOG00000016915	Barx1	238.504.655.717.879	0.808050320957089	-0.307482955951503	0.617415019315945	-0.498016644124035	0.618472310893557	NA	BARX homeobox 1					
ENSRNOG00000016917	Clcn1	138.160.667.348.297	163.212.625.085.237	0.706752659290899	0.185365447386732	381.275.296.585.553	0.000137427454960296	0.130846228312128	chloride voltage-gated channel 1					
ENSRNOG00000016919	Scaf8	305.220.074.107.654	0.977268736070317	-0.0331727559441776	0.0576528510277252	-0.575387953116574	0.565028949723761	0.8951675909493	SR-related CTD-associated factor 8					
ENSRNOG00000016920	Spire2	785.407.769.805.966	111.911.272.137.398	0.162355357473357	0.113317262952563	143.275.043.222.075	0.151929171353206	0.625703241773463	spire-type actin nucleation factor 2					
ENSRNOG00000016921	Klhl11	229.879.789.525.414	0.975183846578887	-0.0362538662359898	0.102392803695855	-0.354066544985693	0.723289013363251	0.945034380189973	kelch-like family member 11					
ENSRNOG00000016923	Clptm1l	297.432.360.915.586	0.965550379990433	-0.0505765575487052	0.0598257639263476	-0.845397605134983	0.397888881187024	0.817386664975008	CLPTM1-like					
ENSRNOG00000016924	Acly	838.864.085.537.317	0.979236351878898	-0.0302709791546346	0.0733500867068979	-0.412691797837887	0.679832434977894	0.93206665199355	ATP citrate lyase					
ENSRNOG00000016926	Plekhs1	145.736.394.432.654	0.78872693574723	-0.342402182011959	0.349560518944981	-0.97952189522253	0.327322175536567	0.774022828864533	pleckstrin homology domain containing S1					
ENSRNOG00000016928	Cplx4	652.411.642.471.676	149.369.078.369.506	0.578881519611962	0.343955066304149	16.830.149.525.987	0.0923721968532731	0.542919720129741	complexin 4					
ENSRNOG00000016930	Ube2s	196.208.669.715.285	0.950947869148338	-0.0725618400082579	0.0799673207370251	-0.907393662054524	0.364198659835249	0.799209855900952	ubiquitin-conjugating enzyme E2S					
ENSRNOG00000016932	Simc1	872.315.171.120.263	106.383.528.888.071	0.089274799044255	0.0675165399159152	132.226.561.306.959	0.186079719111284	0.65819427101747	SUMO-interacting motifs containing 1					
ENSRNOG00000016935	Mapk1ip1	278.144.188.889.407	117.583.570.024.018	0.233686486187566	0.106073103453279	220.307.013.351.877	0.0275898058627858	0.411809613138714	mitogen-activated protein kinase 1 interacting protein 1					
ENSRNOG00000016936	Nadk	220.690.653.193.547	0.9903363479141	-0.0140095039819214	0.0788572243879015	-0.177656569713995	0.858992694917156	0.975185246312652	NAD kinase					
ENSRNOG00000016937	Mtfr1l	218.816.031.641.888	0.919369802535188	-0.121282814471389	0.0688963137852305	-176.036.725.055.367	0.0783455583646826	0.51893673218369	mitochondrial fission regulator 1-like					
ENSRNOG00000016939	Chmp7	245.290.618.557.699	0.991598730512543	-0.0121716704619511	0.0428222766788187	-0.284236883368968	0.776228851735941	0.957605319030839	charged multivesicular body protein 7					
ENSRNOG00000016940	Ppp2r2d	195.209.182.624.377	0.987183210251612	-0.0186102371633228	0.0574136511343532	-0.324143070430639	0.745829720222083	0.94987776518833	protein phosphatase 2	 regulatory subunit B	 delta			
ENSRNOG00000016942	Wdr48	347.064.688.842.313	0.981039533021131	-0.0276168208848792	0.0513234994815931	-0.538093098947468	0.59051277656604	0.904615308268778	WD repeat domain 48					
ENSRNOG00000016945	Pla2g2a	564.556.643.983.196	0.428943589162472	-122.114.016.508.036	0.811701289167348	-150.442.063.031.958	0.132473095594406	0.598602783353995	phospholipase A2 group IIA					
ENSRNOG00000016948	Nhlrc2	169.969.087.736.956	104.804.516.355.868	0.0677008884767034	0.0497371309603061	136.117.397.947.086	0.17345871508521	0.646528709685984	NHL repeat containing 2					
ENSRNOG00000016949	Slc25a33	122.892.823.314.935	0.927428180295078	-0.108692530613693	0.0780294834799061	-139.296.744.981.892	0.16362963396834	0.638799257169046	solute carrier family 25 member 33					
ENSRNOG00000016950	Otud1	131.095.282.150.837	0.982978112202753	-0.0247688021954694	0.0987341224765314	-0.250863648495553	0.801919530140116	0.964824183013745	OTU deubiquitinase 1					
ENSRNOG00000016952	NA	580.236.447.702.658	0.671339020272837	-0.574886596197706	0.415008477939416	-138.524.060.773.917	0.16597890765248	0.639589037032847	NA					
ENSRNOG00000016953	Chst4	822.304.734.874.114	0.71022444807538	-0.4936530717433	0.404987818531108	-121.893.313.614.662	0.222869571621187	0.696670167476709	carbohydrate sulfotransferase 4					
ENSRNOG00000016955	Mindy3	316.044.882.110.605	105.111.298.920.658	0.0719177598865635	0.0666673838119153	107.875.479.394.033	0.280697052024358	0.744430929838934	MINDY lysine 48 deubiquitinase 3					
ENSRNOG00000016957	Igfbp2	340.189.265.103.524	0.458423360940471	-112.524.753.016.816	0.442836304637524	-254.100.108.411.213	0.0110535576783041	0.34327703373823	insulin-like growth factor binding protein 2					
ENSRNOG00000016960	Polr3e	131.207.720.459.966	105.697.732.563.887	0.0799444282445097	0.0564305828094439	141.668.620.567.801	0.156574691853393	0.632037877359325	RNA polymerase III subunit E					
ENSRNOG00000016961	Rps27	324.640.526.828.088	0.857027449655438	-0.222586681859305	0.105405272910934	-21.117.224.566.876	0.0347102617032147	0.42950115622453	ribosomal protein S27					
ENSRNOG00000016962	Neu2	113.252.119.101.165	0.804729367363336	-0.313424412291819	0.20465793567343	-153.145.496.782.468	0.125656987860152	0.592584971572168	neuraminidase 2					
ENSRNOG00000016963	Trip12	119.660.312.743.274	101.236.025.448.653	0.0177227731096603	0.0539464586769365	0.328525236768457	0.74251456600909	0.949208053060567	thyroid hormone receptor interactor 12					
ENSRNOG00000016965	Anapc1	292.214.553.832.102	101.477.008.688.507	0.0211528977716601	0.0433359885135238	0.488113886338579	0.625469175667931	0.915470446632398	anaphase promoting complex subunit 1					
ENSRNOG00000016967	Hfe	31.404.617.088.409	0.840844036941052	-0.250089866342757	0.239848606448199	-104.269.885.093.858	0.297087790241391	0.754985457989936	homeostatic iron regulator					
ENSRNOG00000016968	Gramd4	244.048.938.954.216	104.916.604.702.868	0.069243025166978	0.0822918115472641	0.841432748472288	0.400105545672149	0.818983896965069	GRAM domain containing 4					
ENSRNOG00000016971	Zfp612	529.152.282.549.559	114.299.403.530.473	0.192817874892074	0.0760261730816894	253.620.387.658.988	0.0112061472612557	0.34327703373823	zinc finger protein 612					
ENSRNOG00000016973	Tmem242	467.515.504.222.953	0.927427889025822	-0.108692983708377	0.0592908574907138	-183.321.659.204.204	0.0667703673888221	0.497831200342985	transmembrane protein 242					
ENSRNOG00000016974	Ppp1r7	964.984.613.149.322	0.961207119551584	-0.0570807605022667	0.0787719995534807	-0.724632621056076	0.468677440920523	0.852339999824416	protein phosphatase 1	 regulatory subunit 7				
ENSRNOG00000016975	Pxmp4	42.634.126.923.198	101.689.470.188.342	0.024170297744543	0.0649771212529991	0.371981664906821	0.709906500679799	0.942159620826086	peroxisomal membrane protein 4					
ENSRNOG00000016976	Clcn7	202.808.571.715.537	105.348.217.555.532	0.0751659046103834	0.0868095936447682	0.865870941845072	0.38656093988928	0.812642350492016	chloride voltage-gated channel 7					
ENSRNOG00000016977	Calb2	446.439.508.308.772	0.95348332344126	-0.0687203890698257	0.12275041260535	-0.559838355010391	0.575589699373926	0.900270353913402	calbindin 2					
ENSRNOG00000016978	C1h16orf54	286.816.790.727.779	0.75760347385291	-0.400485148850236	0.212710011483084	-188.277.526.787.725	0.0597308301089268	0.487499848135037	similar to human chromosome 16 open reading frame 54					
ENSRNOG00000016980	Qprt	289.800.522.321.028	0.883871867105549	-0.178090854331605	0.215989086083895	-0.824536357649248	0.409634866146296	0.824191667779448	quinolinate phosphoribosyltransferase					
ENSRNOG00000016983	Myh7	10.436.029.576.306	0.880918187113971	-0.182920055907044	0.189982541047875	-0.962825609648778	0.335635046503002	0.779428237215676	myosin heavy chain 7					
ENSRNOG00000016984	Atg13	455.179.420.862.116	0.962484774593811	-0.0551643757942675	0.0601427732096216	-0.91722368042454	0.359025440349113	0.795837303474936	autophagy related 13					
ENSRNOG00000016987	Pstpip2	25.187.042.401.524	101.347.899.023.291	0.0193161815517624	0.156705960119798	0.12326386014288	0.901898157971317	0.984469895531798	proline-serine-threonine phosphatase-interacting protein 2					
ENSRNOG00000016989	Dolk	400.725.027.421.459	0.872029837237269	-0.197550596011532	0.0784573717395976	-251.793.542.953.756	0.0118044959479386	0.34327703373823	dolichol kinase					
ENSRNOG00000016991	Arl2bp	829.642.541.713.133	0.899242579502289	-0.15321774551355	0.0769358284333491	-19.915.005.613.579	0.0464258835721787	0.46452922525919	ADP-ribosylation factor like GTPase 2 binding protein					
ENSRNOG00000016992	Potec	111.341.087.002.693	114.485.310.827.667	0.195162503513889	0.213332416985377	0.914828164756913	0.360281846496107	0.796176576108041	POTE ankyrin domain family	 member C				
ENSRNOG00000016995	Zap70	456.321.337.624.201	0.813431190378898	-0.297907784020635	0.346266462862014	-0.860342585759886	0.389600224550524	0.8129983428187	zeta chain of T cell receptor associated protein kinase 70					
ENSRNOG00000016997	Bnip5	239.041.465.248.091	0.990116960366331	-0.0143291371963683	0.101735370925767	-0.140847151447689	0.887990692850456	0.982439525739819	BCL2 interacting protein 5					
ENSRNOG00000016998	Atxn1	522.118.838.189.261	104.142.408.100.894	0.0585576718854514	0.092383484239646	0.633854334109663	0.526175890110471	0.878573652307038	ataxin 1					
ENSRNOG00000016999	Grp	810.358.522.633.694	120.543.417.017.255	0.269552866237973	0.305329366827237	0.882826532668548	0.377330002609324	0.808130313068521	gastrin releasing peptide					
ENSRNOG00000017001	Zfp652	946.693.379.889.682	0.998170140800721	-0.0026423470918664	0.0599357000434876	-0.0440863640526295	0.964835562126781	0.994175433889969	zinc finger protein 652					
ENSRNOG00000017002	Adrb1	878.831.680.597.612	0.953931566729361	-0.0680423211947211	0.126519058704966	-0.537802935709402	0.59071310501507	0.904615308268778	adrenoceptor beta 1					
ENSRNOG00000017003	Plxna1	623.504.182.755.378	109.729.486.604.966	0.1339512601306	0.0877353252016524	152.676.541.430.403	0.126819354653013	0.594529295247072	plexin A1					
ENSRNOG00000017006	Nkx1-2	651.796.345.402.246	0.751699979028805	-0.411771131300717	0.465899941086194	-0.883818809551077	0.376794030914515	0.807751616060815	NK1 homeobox 2					
ENSRNOG00000017012	Coq7	537.194.265.701.193	0.983473214779352	-0.0240423341285682	0.0827601129237602	-0.290506299220693	0.771428932394815	0.956653265155007	coenzyme Q7	 hydroxylase				
ENSRNOG00000017017	Zbtb43	990.763.389.447.059	0.951388064232541	-0.0718941689989539	0.0693311310991988	-103.696.806.700.136	0.299750739577397	0.756866211925292	zinc finger and BTB domain containing 43					
ENSRNOG00000017019	Lmx1b	0.900340913866643	0.462655996624061	-111.198.820.469.632	109.220.922.334.477	-101.810.915.063.598	0.308626087144846	NA	LIM homeobox transcription factor 1 beta					
ENSRNOG00000017020	Inpp5d	121.706.910.705.651	0.906529735218827	-0.141573752083768	0.0716107903632186	-197.698.910.130.287	0.0480428621452831	0.467310778706974	inositol polyphosphate-5-phosphatase D					
ENSRNOG00000017021	Galnt18	227.753.801.999.888	119.383.515.583.847	0.25560364374457	0.107908912963247	236.869.816.149.131	0.0178508149106193	0.375315071584362	polypeptide N-acetylgalactosaminyltransferase 18					
ENSRNOG00000017022	Cerk	271.885.960.429.614	0.907918595812395	-0.139365143937824	0.0892414907683709	-156.166.310.914.225	0.118367373805981	0.581505102457339	ceramide kinase					
ENSRNOG00000017023	Tcf25	172.617.579.753.516	0.942712476688271	-0.08511027277485	0.0570369846738525	-149.219.446.402.234	0.135648173221491	0.602504545724517	transcription factor 25					
ENSRNOG00000017027	Adam2	206.490.154.017.841	147.419.130.702.644	0.559923756311769	0.642553498483979	0.871404105078933	0.383533545155004	NA	ADAM metallopeptidase domain 2					
ENSRNOG00000017029	Snx1	188.949.304.823.201	0.978172341362165	-0.0318394230390789	0.0718873745117066	-0.442907023039129	0.657832987359237	0.92491770744653	sorting nexin 1					
ENSRNOG00000017030	Arid1b	471.402.168.967.031	10.040.521.786.684	0.0058342453345803	0.0624004114991941	0.0934969048185787	0.92550880852237	0.986125342575694	AT-rich interaction domain 1B					
ENSRNOG00000017032	Atp5f1a	230.843.584.438.959	0.942948272012875	-0.0847494647689791	0.068505930273747	-123.711.136.291.885	0.216045741837071	0.689976341626158	ATP synthase F1 subunit alpha					
ENSRNOG00000017035	Cep120	222.314.857.144.986	106.764.371.183.516	0.0944302791170839	0.0520542023390465	181.407.599.912.929	0.0696660260606831	0.503942032725278	centrosomal protein 120					
ENSRNOG00000017036	Sec11c	281.103.515.809.311	0.959665149975791	-0.0593969919074791	0.145742327477683	-0.407547985101133	0.683605558389945	0.933037276145543	SEC11 homolog C	 signal peptidase complex subunit				
ENSRNOG00000017037	Otud3	456.311.278.550.383	100.307.521.791.282	0.00442979382748862	0.103368027438551	0.0428545841229482	0.9658174520846	0.994338861510389	OTU deubiquitinase 3					
ENSRNOG00000017040	Wrnip1	160.975.705.290.338	100.918.465.303.585	0.0131901721111388	0.0721693105708688	0.182767051629049	0.854980802100182	0.974637860639728	WRN helicase interacting protein 1					
ENSRNOG00000017044	Ccdc183	351.875.829.886.041	106.798.667.040.666	0.0948936407911755	0.478987992047766	0.198112776033251	0.842956829117292	0.971174866541199	coiled-coil domain containing 183					
ENSRNOG00000017045	Zdhhc1	949.521.690.716.975	109.089.382.136.495	0.125510688421553	0.100082730680789	125.406.938.407.652	0.209816787269257	0.683403304621439	zinc finger	 DHHC-type containing 1				
ENSRNOG00000017050	Lmntd2	472.880.669.104.546	0.866273969986499	-0.207104727404078	0.200041877563553	-103.530.685.637.702	0.300525628848675	0.757597990259757	lamin tail domain containing 2					
ENSRNOG00000017051	Stimate	973.495.977.015.468	110.186.280.885.249	0.139944607475934	0.100879782506855	13.872.413.678.769	0.165368175053107	0.639589037032847	STIM activating enhancer					
ENSRNOG00000017052	Pianp	452.466.078.012.955	0.961444939671392	-0.0567238556659766	0.0820147203401347	-0.691630178469538	0.489169604712851	0.861411829537391	PILR alpha associated neural protein					
ENSRNOG00000017053	Fbxo36	259.620.566.542.462	117.313.660.632.309	0.23037101830234	0.115022984244446	200.282.595.531.304	0.0451959729073559	0.461228251768531	F-box protein 36					
ENSRNOG00000017054	NA	207.449.102.993.786	0.424500046619861	-123.616.338.266.797	0.629079099220252	-196.503.648.619.101	0.0494100147629759	NA	NA					
ENSRNOG00000017057	Tbc1d22a	176.559.959.356.977	105.859.971.425.764	0.0821571696662504	0.0838037502093842	0.980351946792121	0.326912420998596	0.773620567648529	TBC1 domain family	 member 22a				
ENSRNOG00000017060	Ryr2	183.226.096.598.988	11.236.201.427.098	0.16815439245258	0.0751867904831224	223.648.850.246.277	0.025319789613004	0.397981688519129	ryanodine receptor 2					
ENSRNOG00000017061	Patl2	109.661.110.719.804	156.252.902.894.865	0.643882992674715	0.937592402341136	0.686740838627704	0.492246057019178	NA	PAT1 homolog 2					
ENSRNOG00000017063	Fcna	277.131.806.629.857	0.936783610081964	-0.0942122601459295	0.232221699767092	-0.405699640646935	0.684963306349013	0.933486613001777	ficolin A					
ENSRNOG00000017064	Tdrd1	361.998.292.265.471	100.631.138.781.717	0.00907679435572729	0.183857601145969	0.0493686108115867	0.960625542591034	0.993108161555459	tudor domain containing 1					
ENSRNOG00000017065	Arhgap28	630.536.997.077.908	0.699283216167632	-0.516051216100553	0.291858780338046	-176.815.381.570.099	0.0770351927392944	0.518395852432855	Rho GTPase activating protein 28					
ENSRNOG00000017066	Zfp384	189.204.268.425.831	111.222.477.986.436	0.153448385205416	0.0752596117505631	203.892.076.554.949	0.0414579360679553	0.453802998047444	zinc finger protein 384					
ENSRNOG00000017067	Haus1	331.363.285.761.682	103.400.514.457.185	0.0482433636314084	0.0958522255852994	0.50330979105411	0.614746483688415	0.912427178381596	HAUS augmin-like complex	 subunit 1				
ENSRNOG00000017069	Mark4	321.275.171.251.531	0.969578711265069	-0.0445700725301786	0.101668296914066	-0.438387126400388	0.661105676994413	0.925556625004014	microtubule affinity regulating kinase 4					
ENSRNOG00000017071	Babam1	206.262.045.450.066	0.933809582828269	-0.0987997011799486	0.0788843700224746	-125.246.232.113.916	0.210401449670984	0.684103250512473	BRISC and BRCA1 A complex member 1					
ENSRNOG00000017072	Slc16a14	320.327.841.024.835	117.712.333.093.773	0.235265484021922	0.155999226642265	150.811.955.344.772	0.131523931605314	0.598294175541157	solute carrier family 16	 member 14				
ENSRNOG00000017073	Car9	532.114.004.048.219	137.854.237.130.477	0.463143611150657	0.748826088806863	0.618492889168169	NA	NA	carbonic anhydrase 9					
ENSRNOG00000017074	Rab28	30.225.718.269.346	0.986362444713967	-0.0198102240358653	0.0540939327199713	-0.366218964674229	0.714201691943768	0.943409585390892	RAB28	 member RAS oncogene family				
ENSRNOG00000017075	Slc35e2b	108.009.276.781.717	104.015.888.072.673	0.0568039119525547	0.0968976708059744	0.5862257728186	0.557723804394726	0.891652238926241	solute carrier family 35	 member E2B				
ENSRNOG00000017077	Snx7	131.497.568.027.792	0.959195028667209	-0.0601039133409706	0.0936959583303476	-0.641478185527062	0.521212049497627	0.876681320772394	sorting nexin 7					
ENSRNOG00000017078	Selenon	187.482.309.287.855	0.912024798860552	-0.132855041652252	0.100065660545298	-132.767.865.547.752	0.184284287771602	0.65630266664928	selenoprotein N					
ENSRNOG00000017079	Pgm2l1	290.769.554.976.673	102.395.289.049.789	0.0341493420874375	0.122812366033742	0.278061104026407	0.780965453207092	0.958996275389164	phosphoglucomutase 2-like 1					
ENSRNOG00000017083	Fam50b	130.266.254.140.499	0.946518545430865	-0.079297321510918	0.856609369932729	-0.0925711582131601	0.926244257744722	NA	family with sequence similarity 50	 member B				
ENSRNOG00000017084	Hsd11b2	304.389.361.867.546	0.748637757161756	-0.417660283229283	0.622128321044412	-0.671341054733091	0.502003286496599	NA	hydroxysteroid 11-beta dehydrogenase 2					
ENSRNOG00000017085	Tubgcp3	185.741.708.987.207	10.438.482.675.006	0.061912018772315	0.0443238508981318	139.681.046.474.517	0.162470574557675	0.637982711382092	tubulin gamma complex component 3					
ENSRNOG00000017086	Zfp341	106.722.465.720.084	107.018.119.360.276	0.0978550816556999	0.090547518394355	108.070.418.042.291	0.279828722943171	0.743612909538079	zinc finger protein 341					
ENSRNOG00000017087	Man1c1	161.544.891.809.508	105.241.215.351.599	0.0736998143120027	0.119014600826845	0.619250191152838	0.53575155174613	0.881584146511815	mannosidase	 alpha	 class 1C	 member 1		
ENSRNOG00000017090	RGD1308706	106.640.709.624.732	100.240.710.003.333	0.00346853839431641	0.112191753060826	0.0309161618362082	0.975336400802785	0.996197902597762	similar to RIKEN cDNA 4921524J17					
